locus_tag	ftype	length_bp	gene	EC_number	COG	product
GLAPEBCI_00001	gene	975				
GLAPEBCI_00001	CDS	975		1.6.5.11	COG2070	NADH:quinone reductase
GLAPEBCI_00002	gene	1014				
GLAPEBCI_00002	CDS	1014				hypothetical protein
GLAPEBCI_00003	gene	1020				
GLAPEBCI_00003	CDS	1020				hypothetical protein
GLAPEBCI_00004	gene	1257	yfdE_1			
GLAPEBCI_00004	CDS	1257	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
GLAPEBCI_00005	gene	801	paaG_1			
GLAPEBCI_00005	CDS	801	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
GLAPEBCI_00006	gene	1137	acdA_1			
GLAPEBCI_00006	CDS	1137	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GLAPEBCI_00007	gene	1197				
GLAPEBCI_00007	CDS	1197		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
GLAPEBCI_00008	gene	1197	fadA_1			
GLAPEBCI_00008	CDS	1197	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
GLAPEBCI_00009	gene	2130	fadJ			
GLAPEBCI_00009	CDS	2130	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
GLAPEBCI_00010	gene	912	dmlR_1			
GLAPEBCI_00010	CDS	912	dmlR_1			HTH-type transcriptional regulator DmlR
GLAPEBCI_00011	gene	360				
GLAPEBCI_00011	CDS	360				hypothetical protein
GLAPEBCI_00012	gene	426	fitB			
GLAPEBCI_00012	CDS	426	fitB	3.1.-.-		Toxin FitB
GLAPEBCI_00013	gene	258				
GLAPEBCI_00013	CDS	258				hypothetical protein
GLAPEBCI_00014	gene	879	htpX_1			
GLAPEBCI_00014	CDS	879	htpX_1	3.4.24.-	COG0501	Protease HtpX
GLAPEBCI_00015	gene	810				
GLAPEBCI_00015	CDS	810				hypothetical protein
GLAPEBCI_00016	gene	855				
GLAPEBCI_00016	CDS	855				hypothetical protein
GLAPEBCI_00017	gene	1041	pyrC			
GLAPEBCI_00017	CDS	1041	pyrC	3.5.2.3	COG0418	Dihydroorotase
GLAPEBCI_00018	gene	738				
GLAPEBCI_00018	CDS	738				hypothetical protein
GLAPEBCI_00019	gene	1065				
GLAPEBCI_00019	CDS	1065				Outer membrane porin protein 32
GLAPEBCI_00020	gene	2118	FCS1_1			
GLAPEBCI_00020	CDS	2118	FCS1_1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
GLAPEBCI_00021	gene	1023				
GLAPEBCI_00021	CDS	1023				hypothetical protein
GLAPEBCI_00022	gene	1386				
GLAPEBCI_00022	CDS	1386				hypothetical protein
GLAPEBCI_00023	gene	1344				
GLAPEBCI_00023	CDS	1344				hypothetical protein
GLAPEBCI_00024	gene	1254	yjcS_1			
GLAPEBCI_00024	CDS	1254	yjcS_1	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
GLAPEBCI_00025	gene	990				
GLAPEBCI_00025	CDS	990				hypothetical protein
GLAPEBCI_00026	gene	1029				
GLAPEBCI_00026	CDS	1029				hypothetical protein
GLAPEBCI_00027	gene	1017				
GLAPEBCI_00027	CDS	1017				hypothetical protein
GLAPEBCI_00028	gene	1170	cpg2_1			
GLAPEBCI_00028	CDS	1170	cpg2_1	3.4.17.11		Carboxypeptidase G2
GLAPEBCI_00029	gene	948				
GLAPEBCI_00029	CDS	948				hypothetical protein
GLAPEBCI_00030	gene	2415	fhuA_1			
GLAPEBCI_00030	CDS	2415	fhuA_1		COG1629	Ferrichrome outer membrane transporter/phage receptor
GLAPEBCI_00031	gene	1047				
GLAPEBCI_00031	CDS	1047				hypothetical protein
GLAPEBCI_00032	gene	621				
GLAPEBCI_00032	CDS	621				hypothetical protein
GLAPEBCI_00033	gene	738	glnQ_1			
GLAPEBCI_00033	CDS	738	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
GLAPEBCI_00034	gene	672	gltK			
GLAPEBCI_00034	CDS	672	gltK		COG0765	Glutamate/aspartate import permease protein GltK
GLAPEBCI_00035	gene	753	gltJ			
GLAPEBCI_00035	CDS	753	gltJ		COG0765	Glutamate/aspartate import permease protein GltJ
GLAPEBCI_00036	gene	900	gltI_1			
GLAPEBCI_00036	CDS	900	gltI_1		COG0834	Glutamate/aspartate import solute-binding protein
GLAPEBCI_00037	gene	936	yjiE_1			
GLAPEBCI_00037	CDS	936	yjiE_1			HTH-type transcriptional regulator YjiE
GLAPEBCI_00038	gene	540				
GLAPEBCI_00038	CDS	540				hypothetical protein
GLAPEBCI_00039	gene	1299	dctM_1			
GLAPEBCI_00039	CDS	1299	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
GLAPEBCI_00040	gene	1044				
GLAPEBCI_00040	CDS	1044			COG1638	Solute-binding protein
GLAPEBCI_00041	gene	669	slmA_1			
GLAPEBCI_00041	CDS	669	slmA_1			Nucleoid occlusion factor SlmA
GLAPEBCI_00042	gene	426				
GLAPEBCI_00042	CDS	426				hypothetical protein
GLAPEBCI_00043	gene	948				
GLAPEBCI_00043	CDS	948		1.1.1.215	COG1052	2-ketogluconate reductase
GLAPEBCI_00044	gene	963	yeaX			
GLAPEBCI_00044	CDS	963	yeaX	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
GLAPEBCI_00045	gene	1077	tsaM1_1			
GLAPEBCI_00045	CDS	1077	tsaM1_1	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
GLAPEBCI_00046	gene	1353	pcaK_1			
GLAPEBCI_00046	CDS	1353	pcaK_1		COG0477	4-hydroxybenzoate transporter PcaK
GLAPEBCI_00047	gene	474				
GLAPEBCI_00047	CDS	474				hypothetical protein
GLAPEBCI_00048	gene	1092	tsaM1_2			
GLAPEBCI_00048	CDS	1092	tsaM1_2	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
GLAPEBCI_00049	gene	759				
