locus_tag	ftype	length_bp	gene	EC_number	COG	product
GELEBKOM_00001	gene	159				
GELEBKOM_00001	CDS	159				hypothetical protein
GELEBKOM_00002	gene	465				
GELEBKOM_00002	CDS	465				hypothetical protein
GELEBKOM_00003	gene	4068				
GELEBKOM_00003	CDS	4068				hypothetical protein
GELEBKOM_00004	gene	336				
GELEBKOM_00004	CDS	336				hypothetical protein
GELEBKOM_00005	gene	408				
GELEBKOM_00005	CDS	408				hypothetical protein
GELEBKOM_00006	gene	312	yqjD			
GELEBKOM_00006	CDS	312	yqjD		COG4575	putative protein YqjD
GELEBKOM_00007	gene	768				
GELEBKOM_00007	CDS	768				hypothetical protein
GELEBKOM_00008	gene	402	ychQ			
GELEBKOM_00008	CDS	402	ychQ		COG3094	Protein YchQ
GELEBKOM_00009	gene	549				
GELEBKOM_00009	CDS	549				hypothetical protein
GELEBKOM_00010	gene	1203				
GELEBKOM_00010	CDS	1203				hypothetical protein
GELEBKOM_00011	gene	1035				
GELEBKOM_00011	CDS	1035				hypothetical protein
GELEBKOM_00012	gene	816	cmpD_1			
GELEBKOM_00012	CDS	816	cmpD_1	3.6.3.-	COG1116	Bicarbonate transport ATP-binding protein CmpD
GELEBKOM_00013	gene	771	ribX			
GELEBKOM_00013	CDS	771	ribX			Riboflavin transport system permease protein RibX
GELEBKOM_00014	gene	1380				
GELEBKOM_00014	CDS	1380				hypothetical protein
GELEBKOM_00015	gene	1407				
GELEBKOM_00015	CDS	1407		3.5.4.11		Isoxanthopterin deaminase
GELEBKOM_00016	gene	498	tadA_1			
GELEBKOM_00016	CDS	498	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
GELEBKOM_00017	gene	663				
GELEBKOM_00017	CDS	663				hypothetical protein
GELEBKOM_00018	gene	945				
GELEBKOM_00018	CDS	945				hypothetical protein
GELEBKOM_00019	gene	804	mkl			
GELEBKOM_00019	CDS	804	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
GELEBKOM_00020	gene	1116				
GELEBKOM_00020	CDS	1116				hypothetical protein
GELEBKOM_00021	gene	927	liuE_1			
GELEBKOM_00021	CDS	927	liuE_1	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
GELEBKOM_00022	gene	2001	accA1_1			
GELEBKOM_00022	CDS	2001	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
GELEBKOM_00023	gene	132				
GELEBKOM_00023	CDS	132				hypothetical protein
GELEBKOM_00024	gene	795				
GELEBKOM_00024	CDS	795		4.2.1.150	COG1024	Crotonyl-CoA hydratase
GELEBKOM_00025	gene	1608				
GELEBKOM_00025	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
GELEBKOM_00026	gene	1173	acdA_1			
GELEBKOM_00026	CDS	1173	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GELEBKOM_00027	gene	684				
GELEBKOM_00027	CDS	684				hypothetical protein
GELEBKOM_00028	gene	1188				
GELEBKOM_00028	CDS	1188				hypothetical protein
GELEBKOM_00029	gene	2415				
GELEBKOM_00029	CDS	2415				hypothetical protein
GELEBKOM_00030	gene	672				
GELEBKOM_00030	CDS	672				hypothetical protein
GELEBKOM_00031	gene	1173				
GELEBKOM_00031	CDS	1173				hypothetical protein
GELEBKOM_00032	gene	1350	dctD			
GELEBKOM_00032	CDS	1350	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
GELEBKOM_00033	gene	2010	dctB			
GELEBKOM_00033	CDS	2010	dctB	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
GELEBKOM_00034	gene	735	glnQ_1			
GELEBKOM_00034	CDS	735	glnQ_1			Glutamine transport ATP-binding protein GlnQ
GELEBKOM_00035	gene	666	gltK_1			
GELEBKOM_00035	CDS	666	gltK_1		COG0765	Glutamate/aspartate import permease protein GltK
GELEBKOM_00036	gene	750	gltJ_1			
GELEBKOM_00036	CDS	750	gltJ_1		COG0765	Glutamate/aspartate import permease protein GltJ
GELEBKOM_00037	gene	897	gltI_1			
GELEBKOM_00037	CDS	897	gltI_1		COG0834	Glutamate/aspartate import solute-binding protein
GELEBKOM_00038	gene	1065	ansB_1			
GELEBKOM_00038	CDS	1065	ansB_1	3.5.1.38	COG0252	Glutaminase-asparaginase
GELEBKOM_00039	gene	897	gltI_2			
GELEBKOM_00039	CDS	897	gltI_2		COG0834	Glutamate/aspartate import solute-binding protein
GELEBKOM_00040	gene	831	ureD			
GELEBKOM_00040	CDS	831	ureD			Urease accessory protein UreD
GELEBKOM_00041	gene	987				
GELEBKOM_00041	CDS	987				hypothetical protein
GELEBKOM_00042	gene	1551	thiE			
GELEBKOM_00042	CDS	1551	thiE	2.5.1.3		Thiamine-phosphate synthase
GELEBKOM_00043	gene	780	thiG			
GELEBKOM_00043	CDS	780	thiG	2.8.1.10	COG2022	Thiazole synthase
GELEBKOM_00044	gene	225				
GELEBKOM_00044	CDS	225				hypothetical protein
GELEBKOM_00045	gene	1134				
GELEBKOM_00045	CDS	1134				hypothetical protein
GELEBKOM_00046	gene	1908	thiC			
GELEBKOM_00046	CDS	1908	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
GELEBKOM_00047	gene	1461	norG_1			
GELEBKOM_00047	CDS	1461	norG_1		COG1167	HTH-type transcriptional regulator NorG
GELEBKOM_00048	gene	624				
GELEBKOM_00048	CDS	624				hypothetical protein
GELEBKOM_00049	gene	846	cbiF			
GELEBKOM_00049	CDS	846	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
GELEBKOM_00050	gene	1032				
GELEBKOM_00050	CDS	1032				hypothetical protein
GELEBKOM_00051	gene	735	cbiC			
GELEBKOM_00051	CDS	735	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
GELEBKOM_00052	gene	1107	cbiD			
GELEBKOM_00052	CDS	1107	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
GELEBKOM_00053	gene	1323	cbiET			
GELEBKOM_00053	CDS	1323	cbiET		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
GELEBKOM_00054	gene	807	cbiL			
GELEBKOM_00054	CDS	807	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
GELEBKOM_00055	gene	756	cbiG_1			
GELEBKOM_00055	CDS	756	cbiG_1	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
GELEBKOM_00056	gene	414	cbiG_2			
GELEBKOM_00056	CDS	414	cbiG_2	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
GELEBKOM_00057	gene	1026	cysG			
GELEBKOM_00057	CDS	1026	cysG	4.99.1.4		Siroheme synthase
GELEBKOM_00058	gene	351	fdx4_1			
GELEBKOM_00058	CDS	351	fdx4_1		COG3411	Ferredoxin, 2Fe-2S
GELEBKOM_00059	gene	714	livF_1			
GELEBKOM_00059	CDS	714	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
GELEBKOM_00060	gene	876	lptB_1			
GELEBKOM_00060	CDS	876	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
GELEBKOM_00061	gene	1125				
